CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST000566,305,2,4822.41,4,2,5,425,Others
CUST000567,199,4,5285.51,4,5,5,455,Champions
CUST000569,1292,2,3191.81,1,2,4,124,Lost Customers
CUST000570,55,1,2069.04,5,1,3,513,Others
CUST000571,425,3,1463.6999999999998,3,4,3,343,Loyal Customers
CUST000572,1023,2,2644.19,2,2,4,224,Lost Customers
CUST000573,401,1,629.92,3,1,1,311,Others
CUST000575,105,2,2514.73,5,2,4,524,Others
CUST000576,949,1,1786.15,2,1,3,213,Lost Customers
CUST000577,868,3,4071.63,2,4,5,245,Loyal Customers
CUST000578,1189,1,162.4,1,1,1,111,Lost Customers
CUST000579,813,4,3976.29,2,5,5,255,Loyal Customers
CUST000581,211,4,2454.83,4,5,4,454,Champions
CUST000582,779,2,2322.17,2,2,4,224,Lost Customers
CUST000584,100,3,1258.3600000000001,5,4,2,542,Potential Loyalists
CUST000585,811,2,4138.639999999999,2,2,5,225,Lost Customers
CUST000587,202,2,691.4300000000001,4,2,1,421,Others
CUST000588,77,4,6342.2,5,5,5,555,Champions
CUST000589,461,3,1904.05,3,4,3,343,Loyal Customers
CUST000590,512,2,1496.1599999999999,3,2,3,323,Others
CUST000591,669,3,2110.22,3,4,3,343,Loyal Customers
CUST000592,1365,4,4430.22,1,5,5,155,Loyal Customers
CUST000593,449,2,1491.62,3,2,3,323,Others
CUST000594,350,3,2532.09,4,4,4,444,Champions
CUST000595,20,3,3015.5499999999997,5,4,4,544,Champions
CUST000596,267,3,1513.54,4,4,3,443,Loyal Customers
CUST000597,910,1,440.07,2,1,1,211,Lost Customers
CUST000599,80,2,2238.65,5,2,4,524,Others
CUST000600,820,2,1947.58,2,2,3,223,Lost Customers
CUST000602,350,3,4130.71,4,4,5,445,Champions
CUST000603,1298,3,2783.98,1,4,4,144,Loyal Customers
CUST000604,1592,2,1426.49,1,2,3,123,Lost Customers
CUST000605,312,2,1528.85,4,2,3,423,Others
CUST000606,90,2,2879.5299999999997,5,2,4,524,Others
CUST000607,772,4,2799.47,2,5,4,254,Loyal Customers
CUST000608,124,4,6997.16,5,5,5,555,Champions
CUST000609,1178,1,478.42,1,1,1,111,Lost Customers
CUST000610,976,2,832.42,2,2,2,222,Lost Customers
CUST000611,1057,1,663.96,2,1,1,211,Lost Customers
CUST000612,1114,2,1097.87,1,2,2,122,Lost Customers
CUST000613,591,4,4296.8099999999995,3,5,5,355,Loyal Customers
CUST000614,576,2,3342.64,3,2,5,325,Others
CUST000615,444,3,1459.3,3,4,3,343,Loyal Customers
CUST000616,149,2,494.84000000000003,5,2,1,521,Others
CUST000618,314,2,1211.22,4,2,2,422,Others
CUST000619,710,2,1623.21,2,2,3,223,Lost Customers
CUST000620,570,3,2275.54,3,4,4,344,Loyal Customers
CUST000621,887,5,4927.14,2,5,5,255,Loyal Customers
CUST000622,951,1,1941.03,2,1,3,213,Lost Customers
CUST000623,1222,3,3811.8599999999997,1,4,5,145,Loyal Customers
CUST000624,234,5,4504.14,4,5,5,455,Champions
CUST000625,440,3,2010.1100000000001,3,4,3,343,Loyal Customers
CUST000627,382,2,690.53,4,2,1,421,Others
CUST000628,523,1,417.31,3,1,1,311,Others
CUST000629,395,2,914.9300000000001,3,2,2,322,Others
CUST000630,875,1,197.66,2,1,1,211,Lost Customers
CUST000631,1630,2,1006.01,1,2,2,122,Lost Customers
CUST000632,358,5,3558.81,4,5,5,455,Champions
CUST000633,152,1,468.18,5,1,1,511,Others
CUST000634,852,4,5078.71,2,5,5,255,Loyal Customers
CUST000635,1286,1,2247.71,1,1,4,114,Lost Customers
CUST000637,801,3,2662.8100000000004,2,4,4,244,Loyal Customers
CUST000638,238,2,1637.3600000000001,4,2,3,423,Others
CUST000639,739,3,3299.8599999999997,2,4,4,244,Loyal Customers
CUST000640,770,1,1180.46,2,1,2,212,Lost Customers
CUST000641,1580,1,1430.92,1,1,3,113,Lost Customers
CUST000642,411,2,2368.6800000000003,3,2,4,324,Others
CUST000643,637,3,3700.9799999999996,3,4,5,345,Loyal Customers
CUST000644,27,2,2112.42,5,2,3,523,Others
CUST000645,1299,1,1821.95,1,1,3,113,Lost Customers
CUST000646,273,6,4670.71,4,5,5,455,Champions
CUST000647,91,3,1419.42,5,4,3,543,Loyal Customers
CUST000649,534,4,1590.55,3,5,3,353,Loyal Customers
CUST000650,759,3,5143.33,2,4,5,245,Loyal Customers
CUST000651,411,2,1732.89,3,2,3,323,Others
CUST000653,193,2,2075.44,4,2,3,423,Others
CUST000654,1181,1,95.02,1,1,1,111,Lost Customers
CUST000655,186,5,6654.84,4,5,5,455,Champions
CUST000656,437,3,1879.1,3,4,3,343,Loyal Customers
CUST000659,1222,1,1211.22,1,1,2,112,Lost Customers
CUST000660,128,2,1968.98,5,2,3,523,Others
CUST000661,991,1,996.17,2,1,2,212,Lost Customers
CUST000662,301,3,1085.88,4,4,2,442,Potential Loyalists
CUST000663,1269,1,408.49,1,1,1,111,Lost Customers
CUST000665,55,7,8221.869999999999,5,5,5,555,Champions
CUST000666,749,4,3428.1899999999996,2,5,5,255,Loyal Customers
CUST000667,841,1,2305.51,2,1,4,214,Lost Customers
CUST000668,158,2,4399.54,5,2,5,525,Others
CUST000670,1316,2,1252.3400000000001,1,2,2,122,Lost Customers
CUST000671,701,3,1613.46,2,4,3,243,Loyal Customers
CUST000672,235,2,2551.11,4,2,4,424,Others
CUST000673,134,4,3813.89,5,5,5,555,Champions
CUST000674,208,2,1745.5400000000002,4,2,3,423,Others
CUST000676,344,3,2464.3,4,4,4,444,Champions
CUST000677,731,2,1663.94,2,2,3,223,Lost Customers
CUST000678,1510,1,606.92,1,1,1,111,Lost Customers
CUST000679,174,2,1265.49,5,2,2,522,Others
CUST000680,1201,2,1378.41,1,2,2,122,Lost Customers
CUST000681,206,4,4246.35,4,5,5,455,Champions
CUST000682,744,2,2622.13,2,2,4,224,Lost Customers
CUST000683,316,2,546.4,4,2,1,421,Others
CUST000684,1048,2,2222.95,2,2,3,223,Lost Customers
CUST000685,1280,1,151.08,1,1,1,111,Lost Customers
CUST000686,1059,3,2927.6099999999997,2,4,4,244,Loyal Customers
CUST000687,1625,1,457.3,1,1,1,111,Lost Customers
CUST000688,597,2,415.44,3,2,1,321,Others
CUST000689,396,3,1040.06,3,4,2,342,Others
CUST000690,1243,1,1156.34,1,1,2,112,Lost Customers
CUST000692,706,2,1239.6399999999999,2,2,2,222,Lost Customers
CUST000693,316,2,1207.3100000000002,4,2,2,422,Others
CUST000694,847,3,774.92,2,4,2,242,At Risk
CUST000695,1442,3,1761.79,1,4,3,143,Loyal Customers
CUST000696,550,5,2473.19,3,5,4,354,Loyal Customers
CUST000697,429,4,6096.06,3,5,5,355,Loyal Customers
CUST000698,87,1,1424.81,5,1,3,513,Others
CUST000700,699,2,2674.75,2,2,4,224,Lost Customers
CUST000701,649,1,2893.09,3,1,4,314,Others
CUST000702,721,2,2273.4,2,2,4,224,Lost Customers
CUST000703,27,3,6229.2,5,4,5,545,Champions
CUST000704,503,1,2874.12,3,1,4,314,Others
CUST000706,6,1,1368.63,5,1,2,512,Others
CUST000707,221,2,1978.27,4,2,3,423,Others
CUST000708,600,1,43.76,3,1,1,311,Others
CUST000709,1205,1,173.32,1,1,1,111,Lost Customers
CUST000710,49,3,2859.53,5,4,4,544,Champions
CUST000712,394,1,233.43,3,1,1,311,Others
CUST000713,93,4,7634.469999999999,5,5,5,555,Champions
CUST000715,1074,2,2118.12,1,2,3,123,Lost Customers
CUST000716,391,3,1855.89,3,4,3,343,Loyal Customers
CUST000717,1815,1,395.41,1,1,1,111,Lost Customers
CUST000718,808,3,3093.8100000000004,2,4,4,244,Loyal Customers
CUST000719,683,1,799.72,2,1,2,212,Lost Customers
CUST000720,882,1,1524.95,2,1,3,213,Lost Customers
CUST000721,35,4,4205.45,5,5,5,555,Champions
CUST000722,23,1,604.84,5,1,1,511,Others
CUST000723,349,4,2927.33,4,5,4,454,Champions
CUST000724,943,2,1142.52,2,2,2,222,Lost Customers
CUST000725,1541,3,3091.1099999999997,1,4,4,144,Loyal Customers
CUST000726,329,2,2055.94,4,2,3,423,Others
CUST000727,172,1,211.89,5,1,1,511,Others
CUST000728,230,2,1879.42,4,2,3,423,Others
CUST000729,754,1,1411.49,2,1,2,212,Lost Customers
CUST000730,494,3,1877.21,3,4,3,343,Loyal Customers
CUST000731,323,3,1533.1100000000001,4,4,3,443,Loyal Customers
CUST000732,884,2,619.8100000000001,2,2,1,221,Lost Customers
CUST000733,341,2,986.1,4,2,2,422,Others
CUST000734,700,2,2602.07,2,2,4,224,Lost Customers
CUST000735,628,3,3427.9,3,4,5,345,Loyal Customers
CUST000736,103,2,766.86,5,2,2,522,Others
CUST000737,347,2,1167.88,4,2,2,422,Others
CUST000738,800,1,298.7,2,1,1,211,Lost Customers
CUST000739,326,2,2612.7200000000003,4,2,4,424,Others
CUST000740,584,3,1609.23,3,4,3,343,Loyal Customers
CUST000741,730,2,1751.7199999999998,2,2,3,223,Lost Customers
CUST000742,841,1,453.4,2,1,1,211,Lost Customers
CUST000743,1629,2,1541.3600000000001,1,2,3,123,Lost Customers
CUST000744,495,1,847.46,3,1,2,312,Others
CUST000745,866,4,4740.9400000000005,2,5,5,255,Loyal Customers
CUST000746,110,3,1717.8,5,4,3,543,Loyal Customers
CUST000747,1296,1,296.89,1,1,1,111,Lost Customers
CUST000748,1073,1,1169.37,2,1,2,212,Lost Customers
CUST000749,173,2,1283.01,5,2,2,522,Others
CUST000750,367,1,587.47,4,1,1,411,Others
CUST000752,39,4,895.36,5,5,2,552,Potential Loyalists
CUST000753,1661,1,135.99,1,1,1,111,Lost Customers
CUST000754,788,3,3761.5200000000004,2,4,5,245,Loyal Customers
CUST000755,232,2,751.47,4,2,2,422,Others
CUST000756,679,4,2424.13,2,5,4,254,Loyal Customers
CUST000757,972,2,647.03,2,2,1,221,Lost Customers
CUST000758,131,2,2622.29,5,2,4,524,Others
CUST000759,1125,2,3279.17,1,2,4,124,Lost Customers
CUST000760,410,3,3934.62,3,4,5,345,Loyal Customers
CUST000761,471,2,3161.41,3,2,4,324,Others
CUST000762,1420,2,1561.0,1,2,3,123,Lost Customers
CUST000763,111,1,620.91,5,1,1,511,Others
CUST000764,61,3,1406.8799999999999,5,4,2,542,Potential Loyalists
CUST000765,1597,1,2667.75,1,1,4,114,Lost Customers
CUST000766,3,2,2938.71,5,2,4,524,Others
CUST000767,523,3,2390.21,3,4,4,344,Loyal Customers
CUST000769,64,3,2454.91,5,4,4,544,Champions
CUST000770,186,3,2904.6000000000004,4,4,4,444,Champions
CUST000771,63,2,2782.9300000000003,5,2,4,524,Others
CUST000772,108,4,4700.429999999999,5,5,5,555,Champions
CUST000773,223,2,2832.1899999999996,4,2,4,424,Others
CUST000774,488,1,870.48,3,1,2,312,Others
CUST000775,836,2,2251.19,2,2,4,224,Lost Customers
CUST000777,179,2,3432.56,4,2,5,425,Others
CUST000778,149,3,1691.35,5,4,3,543,Loyal Customers
CUST000779,632,4,959.5699999999999,3,5,2,352,Others
CUST000780,7,2,1106.26,5,2,2,522,Others
CUST000781,1644,1,1174.51,1,1,2,112,Lost Customers
CUST000782,1119,1,68.78,1,1,1,111,Lost Customers
CUST000783,745,2,1804.83,2,2,3,223,Lost Customers
CUST000784,888,3,5053.62,2,4,5,245,Loyal Customers
CUST000785,1601,1,1110.42,1,1,2,112,Lost Customers
CUST000786,98,2,2806.76,5,2,4,524,Others
CUST000787,112,7,10962.32,5,5,5,555,Champions
CUST000789,816,2,5924.780000000001,2,2,5,225,Lost Customers
CUST000790,403,1,697.8,3,1,1,311,Others
CUST000791,1044,1,22.81,2,1,1,211,Lost Customers
CUST000792,571,1,2179.34,3,1,3,313,Others
CUST000793,405,1,997.53,3,1,2,312,Others
CUST000794,598,1,992.16,3,1,2,312,Others
CUST000795,42,5,5426.02,5,5,5,555,Champions
CUST000797,168,4,4364.93,5,5,5,555,Champions
CUST000799,1020,1,364.54,2,1,1,211,Lost Customers
CUST000800,772,2,1354.08,2,2,2,222,Lost Customers
CUST000801,1454,1,482.08,1,1,1,111,Lost Customers
CUST000802,760,4,2718.03,2,5,4,254,Loyal Customers
CUST000803,94,2,807.13,5,2,2,522,Others
CUST000805,594,1,563.86,3,1,1,311,Others
CUST000806,590,4,1928.3700000000001,3,5,3,353,Loyal Customers
CUST000807,73,3,1737.1,5,4,3,543,Loyal Customers
CUST000808,151,2,624.14,5,2,1,521,Others
CUST000809,473,2,1729.95,3,2,3,323,Others
CUST000811,160,5,4636.7,5,5,5,555,Champions
CUST000812,778,2,158.09,2,2,1,221,Lost Customers
CUST000813,886,2,1632.08,2,2,3,223,Lost Customers
CUST000814,87,2,1777.21,5,2,3,523,Others
CUST000816,1259,2,1445.35,1,2,3,123,Lost Customers
CUST000817,1725,1,84.3,1,1,1,111,Lost Customers
CUST000818,567,1,1979.15,3,1,3,313,Others
CUST000820,482,1,733.33,3,1,2,312,Others
CUST000821,974,3,3430.77,2,4,5,245,Loyal Customers
CUST000823,908,5,3557.03,2,5,5,255,Loyal Customers
CUST000824,94,3,2964.1099999999997,5,4,4,544,Champions
CUST000825,1262,1,377.28,1,1,1,111,Lost Customers
CUST000826,776,3,4280.07,2,4,5,245,Loyal Customers
CUST000827,1278,1,379.83,1,1,1,111,Lost Customers
CUST000828,309,3,1312.75,4,4,2,442,Potential Loyalists
CUST000829,108,3,2339.73,5,4,4,544,Champions
CUST000830,314,7,3786.48,4,5,5,455,Champions
CUST000831,12,2,1495.16,5,2,3,523,Others
CUST000832,466,3,2384.5699999999997,3,4,4,344,Loyal Customers
CUST000833,143,2,1674.3400000000001,5,2,3,523,Others
CUST000834,258,3,1660.01,4,4,3,443,Loyal Customers
CUST000836,243,2,1759.7800000000002,4,2,3,423,Others
CUST000837,701,3,5303.389999999999,2,4,5,245,Loyal Customers
CUST000838,38,4,5182.88,5,5,5,555,Champions
CUST000839,324,2,2883.49,4,2,4,424,Others
CUST000840,973,2,2890.2,2,2,4,224,Lost Customers
CUST000841,254,1,1900.67,4,1,3,413,Others
CUST000842,1448,1,2039.66,1,1,3,113,Lost Customers
CUST000843,657,2,1569.29,3,2,3,323,Others
CUST000844,1263,1,274.39,1,1,1,111,Lost Customers
CUST000846,986,2,2049.16,2,2,3,223,Lost Customers
CUST000847,161,3,2955.2200000000003,5,4,4,544,Champions
CUST000848,529,1,698.32,3,1,1,311,Others
CUST000849,410,5,3718.6499999999996,3,5,5,355,Loyal Customers
CUST000850,944,1,2052.79,2,1,3,213,Lost Customers
CUST000851,753,1,869.64,2,1,2,212,Lost Customers
CUST000852,1702,2,483.41999999999996,1,2,1,121,Lost Customers
CUST000853,739,3,3578.34,2,4,5,245,Loyal Customers
CUST000854,526,3,2841.91,3,4,4,344,Loyal Customers
CUST000857,1053,2,1318.46,2,2,2,222,Lost Customers
CUST000858,382,3,1867.75,4,4,3,443,Loyal Customers
CUST000859,206,3,1883.24,4,4,3,443,Loyal Customers
CUST000860,407,2,3280.92,3,2,4,324,Others
CUST000861,599,1,641.31,3,1,1,311,Others
CUST000862,1052,1,284.42,2,1,1,211,Lost Customers
CUST000863,737,1,2840.77,2,1,4,214,Lost Customers
CUST000864,1411,1,197.08,1,1,1,111,Lost Customers
CUST000866,422,2,3179.13,3,2,4,324,Others
CUST000867,1443,1,674.56,1,1,1,111,Lost Customers
CUST000868,473,2,2314.2799999999997,3,2,4,324,Others
CUST000870,147,2,1398.98,5,2,2,522,Others
CUST000871,66,4,3083.76,5,5,4,554,Champions
CUST000872,1594,1,130.9,1,1,1,111,Lost Customers
CUST000873,1685,1,1718.58,1,1,3,113,Lost Customers
CUST000874,782,2,1310.1599999999999,2,2,2,222,Lost Customers
CUST000875,139,2,3201.7,5,2,4,524,Others
CUST000877,1486,1,2354.05,1,1,4,114,Lost Customers
CUST000878,731,1,382.45,2,1,1,211,Lost Customers
CUST000880,1141,1,1612.33,1,1,3,113,Lost Customers
CUST000881,689,2,1885.0500000000002,2,2,3,223,Lost Customers
CUST000882,160,3,5270.05,5,4,5,545,Champions
CUST000883,299,2,2722.69,4,2,4,424,Others
CUST000885,1551,2,290.29999999999995,1,2,1,121,Lost Customers
CUST000886,1468,2,657.46,1,2,1,121,Lost Customers
CUST000889,1656,2,1054.01,1,2,2,122,Lost Customers
CUST000890,503,1,92.55,3,1,1,311,Others
CUST000891,407,4,3168.54,3,5,4,354,Loyal Customers
CUST000892,967,2,2491.71,2,2,4,224,Lost Customers
CUST000893,1669,1,767.6,1,1,2,112,Lost Customers
CUST000894,71,4,2948.1,5,5,4,554,Champions
CUST000895,330,4,3590.69,4,5,5,455,Champions
CUST000898,201,3,981.02,4,4,2,442,Potential Loyalists
CUST000899,462,2,750.8,3,2,2,322,Others
CUST000901,1633,2,2775.63,1,2,4,124,Lost Customers
CUST000902,246,2,2488.08,4,2,4,424,Others
CUST000903,393,2,912.0500000000001,3,2,2,322,Others
CUST000904,287,3,1953.0,4,4,3,443,Loyal Customers
CUST000905,816,2,680.8199999999999,2,2,1,221,Lost Customers
CUST000906,780,1,1667.11,2,1,3,213,Lost Customers
CUST000907,54,5,4250.27,5,5,5,555,Champions
CUST000908,125,2,1605.5700000000002,5,2,3,523,Others
CUST000910,283,4,2497.09,4,5,4,454,Champions
CUST000911,136,3,3121.19,5,4,4,544,Champions
CUST000912,688,2,852.6199999999999,2,2,2,222,Lost Customers
CUST000913,1370,1,70.98,1,1,1,111,Lost Customers
CUST000914,685,2,2541.61,2,2,4,224,Lost Customers
CUST000915,747,2,2639.45,2,2,4,224,Lost Customers
CUST000916,80,6,5177.92,5,5,5,555,Champions
CUST000918,64,3,1174.49,5,4,2,542,Potential Loyalists
CUST000919,653,3,1787.96,3,4,3,343,Loyal Customers
CUST000920,686,1,1246.58,2,1,2,212,Lost Customers
CUST000922,933,4,1589.24,2,5,3,253,Loyal Customers
CUST000923,1175,3,4253.8099999999995,1,4,5,145,Loyal Customers
CUST000925,1151,3,3301.19,1,4,4,144,Loyal Customers
CUST000926,151,1,476.98,5,1,1,511,Others
CUST000927,137,1,1955.98,5,1,3,513,Others
CUST000928,21,3,2866.66,5,4,4,544,Champions
CUST000929,363,2,973.5799999999999,4,2,2,422,Others
CUST000930,469,1,393.43,3,1,1,311,Others
CUST000931,75,3,2643.8900000000003,5,4,4,544,Champions
CUST000932,522,2,1441.1,3,2,3,323,Others
CUST000933,1755,1,678.05,1,1,1,111,Lost Customers
CUST000934,1018,2,1267.36,2,2,2,222,Lost Customers
CUST000935,218,5,5969.429999999999,4,5,5,455,Champions
CUST000936,265,2,2174.06,4,2,3,423,Others
CUST000938,737,3,1847.5500000000002,2,4,3,243,Loyal Customers
CUST000939,829,4,4812.15,2,5,5,255,Loyal Customers
CUST000940,531,2,2461.5,3,2,4,324,Others
CUST000941,586,2,3344.98,3,2,5,325,Others
CUST000942,377,1,382.8,4,1,1,411,Others
CUST000943,1451,1,526.11,1,1,1,111,Lost Customers
CUST000944,1769,1,2105.79,1,1,3,113,Lost Customers
CUST000946,228,4,4662.33,4,5,5,455,Champions
CUST000947,43,5,4420.2,5,5,5,555,Champions
CUST000949,903,4,2782.6000000000004,2,5,4,254,Loyal Customers
CUST000951,1372,2,2079.14,1,2,3,123,Lost Customers
CUST000952,720,1,527.57,2,1,1,211,Lost Customers
CUST000953,543,2,1147.2,3,2,2,322,Others
CUST000954,1153,1,663.14,1,1,1,111,Lost Customers
CUST000955,714,1,398.39,2,1,1,211,Lost Customers
CUST000956,49,3,3677.85,5,4,5,545,Champions
CUST000957,532,3,5035.11,3,4,5,345,Loyal Customers
CUST000958,355,6,7555.56,4,5,5,455,Champions
CUST000960,212,3,3757.79,4,4,5,445,Champions
CUST000961,283,3,4119.36,4,4,5,445,Champions
CUST000962,914,1,410.98,2,1,1,211,Lost Customers
CUST000963,635,2,2310.05,3,2,4,324,Others
CUST000966,380,4,1736.32,4,5,3,453,Loyal Customers
CUST000967,391,3,3259.89,3,4,4,344,Loyal Customers
CUST000968,441,3,681.48,3,4,1,341,Others
CUST000969,23,2,1862.25,5,2,3,523,Others
CUST000970,713,1,409.74,2,1,1,211,Lost Customers
CUST000971,487,2,1036.13,3,2,2,322,Others
CUST000975,942,1,350.63,2,1,1,211,Lost Customers
CUST000976,1053,2,745.22,2,2,2,222,Lost Customers
CUST000978,135,1,1671.51,5,1,3,513,Others
CUST000979,210,5,1627.43,4,5,3,453,Loyal Customers
CUST000981,171,2,2409.76,5,2,4,524,Others
CUST000982,1204,1,39.07,1,1,1,111,Lost Customers
CUST000983,717,1,1222.9,2,1,2,212,Lost Customers
CUST000984,846,2,2733.5600000000004,2,2,4,224,Lost Customers
CUST000985,933,3,2091.04,2,4,3,243,Loyal Customers
CUST000986,581,1,613.82,3,1,1,311,Others
CUST000987,216,1,888.46,4,1,2,412,Others
CUST000988,298,4,6325.16,4,5,5,455,Champions
CUST000989,1214,1,283.23,1,1,1,111,Lost Customers
CUST000991,458,4,5197.26,3,5,5,355,Loyal Customers
CUST000992,455,3,2078.02,3,4,3,343,Loyal Customers
CUST000993,1721,1,300.81,1,1,1,111,Lost Customers
CUST000994,592,2,2499.3,3,2,4,324,Others
CUST000996,313,5,2505.74,4,5,4,454,Champions
CUST000997,443,3,637.36,3,4,1,341,Others
CUST000998,1014,1,233.25,2,1,1,211,Lost Customers
CUST000999,676,2,1620.25,2,2,3,223,Lost Customers
CUST001000,1509,1,156.28,1,1,1,111,Lost Customers
CUST001001,1032,3,2825.64,2,4,4,244,Loyal Customers
CUST001002,1781,1,477.43,1,1,1,111,Lost Customers
CUST001004,302,4,4220.93,4,5,5,455,Champions
CUST001005,1334,1,590.1,1,1,1,111,Lost Customers
CUST001006,321,7,3868.39,4,5,5,455,Champions
CUST001008,1481,1,172.77,1,1,1,111,Lost Customers
CUST001009,562,2,302.38,3,2,1,321,Others
CUST001010,3,1,1035.85,5,1,2,512,Others
CUST001011,233,5,6097.32,4,5,5,455,Champions
CUST001012,888,2,1626.5300000000002,2,2,3,223,Lost Customers
CUST001013,247,2,2387.96,4,2,4,424,Others
CUST001014,418,2,601.7,3,2,1,321,Others
CUST001015,1459,2,1196.47,1,2,2,122,Lost Customers
CUST001016,158,1,773.2,5,1,2,512,Others
CUST001017,100,4,1181.79,5,5,2,552,Potential Loyalists
CUST001018,331,2,266.78,4,2,1,421,Others
CUST001019,259,3,8805.44,4,4,5,445,Champions
CUST001020,1218,3,2467.91,1,4,4,144,Loyal Customers
CUST001021,1209,2,577.29,1,2,1,121,Lost Customers
CUST001022,1095,3,2798.1,1,4,4,144,Loyal Customers
CUST001023,787,2,2312.9,2,2,4,224,Lost Customers
CUST001024,982,1,371.07,2,1,1,211,Lost Customers
CUST001025,855,2,1226.94,2,2,2,222,Lost Customers
CUST001026,140,1,216.72,5,1,1,511,Others
CUST001027,66,1,1174.82,5,1,2,512,Others
CUST001029,473,1,1345.8,3,1,2,312,Others
CUST001030,1089,1,2278.23,1,1,4,114,Lost Customers
CUST001031,1014,2,3293.31,2,2,4,224,Lost Customers
CUST001032,971,1,1132.09,2,1,2,212,Lost Customers
CUST001034,408,3,3045.57,3,4,4,344,Loyal Customers
CUST001035,802,2,3232.2,2,2,4,224,Lost Customers
CUST001036,909,3,4563.23,2,4,5,245,Loyal Customers
CUST001038,1312,1,1142.6,1,1,2,112,Lost Customers
CUST001039,947,1,243.79,2,1,1,211,Lost Customers
CUST001040,921,1,2491.42,2,1,4,214,Lost Customers
CUST001041,1237,1,834.17,1,1,2,112,Lost Customers
CUST001042,882,2,3280.1800000000003,2,2,4,224,Lost Customers
CUST001043,454,2,1611.08,3,2,3,323,Others
CUST001044,25,2,2049.88,5,2,3,523,Others
CUST001045,56,4,8304.34,5,5,5,555,Champions
CUST001047,1678,1,1984.69,1,1,3,113,Lost Customers
CUST001049,330,3,1015.43,4,4,2,442,Potential Loyalists
CUST001050,252,2,1968.58,4,2,3,423,Others
CUST001051,190,2,2490.8,4,2,4,424,Others
CUST001052,451,2,1339.55,3,2,2,322,Others
CUST001053,639,1,209.81,3,1,1,311,Others
CUST001054,449,2,1222.72,3,2,2,322,Others
CUST001055,509,1,977.95,3,1,2,312,Others
CUST001056,1193,2,2260.0,1,2,4,124,Lost Customers
CUST001057,812,2,893.4200000000001,2,2,2,222,Lost Customers
CUST001058,149,1,986.96,5,1,2,512,Others
CUST001059,406,4,3901.21,3,5,5,355,Loyal Customers
CUST001061,550,2,4090.74,3,2,5,325,Others
CUST001062,317,1,1415.03,4,1,3,413,Others
CUST001063,1437,3,3319.29,1,4,4,144,Loyal Customers
CUST001064,583,2,862.45,3,2,2,322,Others
CUST001065,1697,1,573.46,1,1,1,111,Lost Customers
CUST001066,441,2,440.58000000000004,3,2,1,321,Others
CUST001068,772,2,933.6199999999999,2,2,2,222,Lost Customers
CUST001069,383,2,2014.31,4,2,3,423,Others
CUST001071,375,2,1340.6999999999998,4,2,2,422,Others
CUST001072,335,2,2230.52,4,2,4,424,Others
CUST001073,1001,3,3758.74,2,4,5,245,Loyal Customers
CUST001074,699,4,4910.06,2,5,5,255,Loyal Customers
CUST001075,107,4,4416.48,5,5,5,555,Champions
CUST001076,829,2,651.9000000000001,2,2,1,221,Lost Customers
CUST001077,144,3,5125.73,5,4,5,545,Champions
CUST001078,506,1,214.89,3,1,1,311,Others
CUST001079,878,1,886.2,2,1,2,212,Lost Customers
CUST001080,748,2,415.67,2,2,1,221,Lost Customers
CUST001082,1561,1,2937.54,1,1,4,114,Lost Customers
CUST001084,39,3,1886.6299999999999,5,4,3,543,Loyal Customers
CUST001085,1159,1,891.68,1,1,2,112,Lost Customers
CUST001087,492,2,921.23,3,2,2,322,Others
CUST001088,1724,2,2146.16,1,2,3,123,Lost Customers
CUST001089,1262,3,1728.63,1,4,3,143,Loyal Customers
CUST001090,573,1,236.87,3,1,1,311,Others
CUST001091,394,1,278.38,3,1,1,311,Others
CUST001092,397,1,522.88,3,1,1,311,Others
